STATE,MONTH_NAME,EVENT_TYPE,CZ_NAME,Severity
NORTH CAROLINA,September,Flood,DURHAM,3
KANSAS,September,Flash Flood,RILEY,3
HAWAII,April,Flash Flood,KAUAI,3
VIRGINIA,August,Flash Flood,LYNCHBURG (C),3
NORTH CAROLINA,September,Flood,GUILFORD,3
TEXAS,June,Flash Flood,CAMERON,3
TEXAS,October,Flash Flood,LLANO,3
NORTH CAROLINA,September,Flash Flood,EDGECOMBE,3
NORTH CAROLINA,September,Flood,MONTGOMERY,3
TEXAS,June,Flash Flood,HIDALGO,3
NORTH CAROLINA,September,Flood,STANLY,3
TEXAS,June,Flash Flood,HIDALGO,3
NORTH CAROLINA,September,Flash Flood,WILSON,3
NORTH CAROLINA,September,Flood,WAKE,3
UTAH,August,Wildfire,WASATCH PLATEAU/BOOK CLIFFS,3
UTAH,July,Wildfire,WASATCH PLATEAU/BOOK CLIFFS,3
NORTH CAROLINA,September,Flood,LEE,3
NORTH CAROLINA,September,Flood,CHATHAM,3
WISCONSIN,August,Flash Flood,MONROE,3
NORTH CAROLINA,September,Flood,HARNETT,3
NORTH CAROLINA,September,Hurricane,CRAVEN,3
NORTH CAROLINA,September,Flood,MOORE,3
WISCONSIN,August,Flash Flood,VERNON,3
WISCONSIN,August,Flash Flood,JUNEAU,3
NORTH CAROLINA,September,Tropical Storm,PAMLICO,3
TEXAS,October,Flood,BURNET,3
NORTH CAROLINA,September,Flood,HOKE,3
NORTH CAROLINA,September,Flood,RANDOLPH,3
NORTH CAROLINA,September,Flood,ORANGE,3
COLORADO,June,Wildfire,SOUTHERN SANGRE DE CRISTO MOUNTAINS BETWEEN 7500 & 11000 FT,3
WISCONSIN,August,Flood,DANE,3
NORTH CAROLINA,September,Tropical Storm,JONES,3
NORTH CAROLINA,September,Hurricane,ONSLOW,3
TEXAS,June,Flash Flood,CAMERON,3
NORTH CAROLINA,September,Flood,SCOTLAND,3
NORTH CAROLINA,September,Flood,ANSON,3
NORTH CAROLINA,September,Flood,SAMPSON,3
WASHINGTON,August,Wildfire,EAST SLOPES NORTHERN CASCADES,3
WASHINGTON,August,Wildfire,EAST SLOPES NORTHERN CASCADES,3
CALIFORNIA,March,Flash Flood,TUOLUMNE,3
MARYLAND,May,Flash Flood,FREDERICK,3
NORTH CAROLINA,September,Tropical Storm,LENOIR,3
TEXAS,October,Flood,LLANO,3
ARIZONA,April,Wildfire,EASTERN MOGOLLON RIM,3
NORTH CAROLINA,September,Flood,WAYNE,3
NORTH CAROLINA,September,Flood,RICHMOND,3
AMERICAN SAMOA,February,Tropical Storm,TUTUILA,3
CALIFORNIA,July,Wildfire,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY,3
NORTH CAROLINA,April,Tornado,GUILFORD,3
NORTH CAROLINA,September,Flood,CUMBERLAND,3
NORTH CAROLINA,September,Tropical Storm,DUPLIN,4
FLORIDA,October,Storm Surge/Tide,COASTAL WAKULLA,4
MICHIGAN,June,Flash Flood,HOUGHTON,4
FLORIDA,October,Hurricane,COASTAL WAKULLA,4
FLORIDA,October,Storm Surge/Tide,COASTAL GULF,4
FLORIDA,October,Hurricane,COASTAL GULF,4
NORTH CAROLINA,September,Hurricane,CARTERET,4
GEORGIA,October,Hurricane,WORTH,4
GEORGIA,October,Hurricane,TERRELL,4
GEORGIA,October,Hurricane,LEE,4
ILLINOIS,December,Tornado,CHRISTIAN,4
IOWA,July,Tornado,MARION,4
FLORIDA,October,Hurricane,INLAND FRANKLIN,4
FLORIDA,October,Storm Surge/Tide,COASTAL FRANKLIN,4
FLORIDA,October,Hurricane,COASTAL FRANKLIN,5
FLORIDA,October,Hurricane,LEON,5
GEORGIA,October,Hurricane,GRADY,5
GEORGIA,October,Hurricane,BAKER,5
GEORGIA,October,Hurricane,MITCHELL,5
GEORGIA,October,Hurricane,CALHOUN,5
IOWA,July,Tornado,MARSHALL,5
FLORIDA,October,Hurricane,INLAND GULF,5
FLORIDA,October,Hurricane,INLAND WAKULLA,5
NORTH CAROLINA,September,Hurricane,INLAND PENDER,5
FLORIDA,October,Hurricane,COASTAL BAY,6
FLORIDA,October,Hurricane,INLAND BAY,6
FLORIDA,October,Hurricane,WASHINGTON,6
GEORGIA,October,Hurricane,DOUGHERTY,6
FLORIDA,October,Hurricane,GADSDEN,7
FLORIDA,October,Hurricane,LIBERTY,8
GEORGIA,October,Hurricane,EARLY,8
FLORIDA,October,Hurricane,JACKSON,8
FLORIDA,October,Storm Surge/Tide,COASTAL BAY,8
GEORGIA,October,Hurricane,MILLER,8
FLORIDA,October,Hurricane,CALHOUN,8
GEORGIA,October,Hurricane,DECATUR,8
GEORGIA,October,Hurricane,SEMINOLE,8
NORTH CAROLINA,September,Hurricane,INLAND NEW HANOVER,9
CALIFORNIA,July,Wildfire,NORTHERN SACRAMENTO VALLEY,10
CALIFORNIA,November,Wildfire,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,10
